book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
8183,7879278,7879278,11075036,10,1434764338,9781434764330.0,Lisa Tawn Bergren,2011.0,Waterfall,"Waterfall (River of Time, #1)",en-US,4.04,15884,17028,1887,603,930,2970,5171,7354,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8184,20890479,20890479,39861474,42,385682824,9780385682820.0,Rachel Joyce,2014.0,The Love Song of Miss Queenie Hennessy,"The Love Song of Miss Queenie Hennessy (Harold Fry, #2)",eng,4.04,10730,14102,2450,164,549,2663,5956,4770,https://images.gr-assets.com/books/1403202599m/20890479.jpg,https://images.gr-assets.com/books/1403202599s/20890479.jpg,0
8201,56913,56913,55442,6,1400049350,9781400049360.0,"Ina Garten, Quentin Bacon",2004.0,Barefoot in Paris,Barefoot in Paris,en-GB,4.19,11128,11200,129,365,429,1589,3170,5647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8264,559889,559889,293507,63,671000314,9780671000320.0,Clive Cussler,1985.0,"Flood Tide (Dirk Pitt, #14)","Flood Tide (Dirk Pitt, #14)",eng,3.88,11987,12674,234,63,499,3623,5199,3290,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8272,50001,50001,1347757,22,345465296,9780345465290.0,"Robert Foster, J.R.R. Tolkien",1974.0,The Complete Guide to Middle-Earth,The Complete Guide to Middle-Earth,,4.17,10280,10934,73,204,444,2030,2914,5342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8343,824318,824318,810094,8,804467250,9780804467250.0,"Dick Riley, Pam McAllister, Bruce Cassiday",1979.0,"The  Bedside, Bathtub and Armchair Companion to Agatha Christie","The New Bedside, Bathtub and Armchair Companion to Agatha Christie",en-US,4.23,10356,10405,25,141,323,1775,2879,5287,https://images.gr-assets.com/books/1409153866m/824318.jpg,https://images.gr-assets.com/books/1409153866s/824318.jpg,0
8380,386142,386142,375834,10,751534552,9780751534560.0,Amanda Brown,2001.0,Legally Blonde,Legally Blonde,,3.68,11094,11320,189,517,1174,3135,3102,3392,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8397,294044,294044,1544016,35,60521600,9780060521610.0,James Rollins,2003.0,Ice Hunt,Ice Hunt,eng,4.04,12302,13347,453,99,497,2872,5209,4670,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8405,242157,242157,2948287,54,385338902,9780385338900.0,Jonathan Tropper,2007.0,How to Talk to a Widower,How to Talk to a Widower,,3.97,9884,12018,1291,99,409,2598,5595,3317,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8423,47944,47944,46927,14,142500593,9780142500590.0,Sara Ryan,2001.0,Empress of the World,"Empress of the World (Battle Hall Davies, #1)",en-US,3.73,11076,11263,431,405,1069,3166,3114,3509,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8451,26661,26661,27340,35,805423516,9780805423520.0,Beth Moore,2000.0,Praying God's Word: Breaking Free From Spiritual Strongholds,Praying God's Word: Breaking Free From Spiritual Strongholds,,4.45,9530,10391,168,70,175,1128,2648,6370,https://images.gr-assets.com/books/1266101982m/26661.jpg,https://images.gr-assets.com/books/1266101982s/26661.jpg,0
8458,12900491,12900491,18054770,20,373776985,9780373776990.0,Gena Showalter,2012.0,Wicked Nights,"Wicked Nights (Angels of the Dark, #1)",eng,4.11,17942,19576,1385,375,840,3308,6840,8213,https://images.gr-assets.com/books/1320067374m/12900491.jpg,https://images.gr-assets.com/books/1320067374s/12900491.jpg,0
8474,13065,13065,923380,26,044669570X,9780446695700.0,Carl Hiaasen,1991.0,Native Tongue,"Native Tongue (Skink, #2)",eng,3.94,10717,11782,503,89,399,2900,5140,3254,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8509,13417946,13417946,18752887,13,1475145578,9781475145570.0,Jamie McGuire,2011.0,,"Eden (Providence, #3)",,4.17,15420,16162,817,190,628,2690,5446,7208,https://images.gr-assets.com/books/1404485327m/13417946.jpg,https://images.gr-assets.com/books/1404485327s/13417946.jpg,0
8512,769658,769658,755717,55,,,L. Ron Hubbard,1982.0,Battlefield Earth: A Saga of the Year 3000,Battlefield Earth: A Saga of the Year 3000,eng,3.49,11671,13780,1011,1517,1602,3128,3741,3792,https://images.gr-assets.com/books/1349316024m/769658.jpg,https://images.gr-assets.com/books/1349316024s/769658.jpg,0
8539,43797,43797,6122437,8,345476867,9780345476870.0,Anne Rice,1998.0,Pandora / Vittorio the Vampire (New Tales of the Vampires),Pandora / Vittorio the Vampire (New Tales of the Vampires),,4.03,10977,11425,52,156,606,2581,3458,4624,https://images.gr-assets.com/books/1320491463m/43797.jpg,https://images.gr-assets.com/books/1320491463s/43797.jpg,0
8568,4345290,4345290,21574260,24,980003431,9780980003440.0,Michael J. Sullivan,2008.0,The Crown Conspiracy,"The Crown Conspiracy (The Riyria Revelations, #1)",eng,4.15,12198,13127,786,166,460,2063,4970,5468,https://images.gr-assets.com/books/1313141264m/4345290.jpg,https://images.gr-assets.com/books/1313141264s/4345290.jpg,0
8643,287861,287861,3981652,51,60082097,9780060082090.0,Philip Reeve,2001.0,Mortal Engines,"Mortal Engines (The Hungry City Chronicles, #1)",eng,3.98,12868,14520,1127,242,760,2971,5583,4964,https://images.gr-assets.com/books/1352173057m/287861.jpg,https://images.gr-assets.com/books/1352173057s/287861.jpg,0
8657,17936925,17936925,25147432,27,425266869,9780425266860.0,Tammara Webber,2014.0,Breakable,"Breakable (Contours of the Heart, #2)",eng,4.06,17319,19321,2081,240,887,3777,7005,7412,https://images.gr-assets.com/books/1384787127m/17936925.jpg,https://images.gr-assets.com/books/1384787127s/17936925.jpg,0
8670,11099729,11099729,15371735,24,034551128X,9780345511290.0,James Luceno,2012.0,Star Wars: Darth Plagueis,Darth Plagueis,eng,4.07,9052,12000,1257,119,478,2319,4586,4498,https://images.gr-assets.com/books/1405546262m/11099729.jpg,https://images.gr-assets.com/books/1405546262s/11099729.jpg,0
8693,6674372,6674372,6869461,25,312576986,9780312576980.0,Randy Susan Meyers,2009.0,The Murderer's Daughters,The Murderer's Daughters,en-US,3.68,10567,12410,1240,179,903,4066,4832,2430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8705,8643407,8643407,13514467,16,1439134340,9781439134340.0,Larry Correia,2011.0,Hard Magic,"Hard Magic (Grimnoir Chronicles, #1)",eng,4.13,10808,11947,985,228,425,1801,4582,4911,https://images.gr-assets.com/books/1327951330m/8643407.jpg,https://images.gr-assets.com/books/1327951330s/8643407.jpg,0
8731,166101,166101,2174991,19,316899984,9780316899990.0,Breena Clarke,1999.0,"River, Cross My Heart","River, Cross My Heart",eng,3.47,11642,11881,262,298,1219,4724,3882,1758,https://images.gr-assets.com/books/1344268600m/166101.jpg,https://images.gr-assets.com/books/1344268600s/166101.jpg,0
8779,122212,122212,806956,45,451217454,9780451217460.0,Terry McMillan,1992.0,Waiting to Exhale,Waiting to Exhale (Waiting To Exhale #1),,3.94,11315,12299,403,185,671,2996,4281,4166,https://images.gr-assets.com/books/1309282766m/122212.jpg,https://images.gr-assets.com/books/1309282766s/122212.jpg,0
8810,17406847,17406847,24246340,9,,,Sara B. Larson,2014.0,Defy,"Defy (Defy, #1)",eng,3.74,15160,16181,2261,757,1406,3802,5480,4736,https://images.gr-assets.com/books/1371226819m/17406847.jpg,https://images.gr-assets.com/books/1371226819s/17406847.jpg,0
8834,17166702,17166702,23593652,4,,,Willow Aster,2013.0,True Love Story,True Love Story,eng,4.08,18327,18370,1873,484,896,2993,6267,7730,https://images.gr-assets.com/books/1358169338m/17166702.jpg,https://images.gr-assets.com/books/1358169338s/17166702.jpg,0
8934,621,621,806311,27,767923820,9780767923830.0,David Bach,2003.0,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,,3.9,10091,10676,508,211,664,2680,3567,3554,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8965,58033,58033,56540,15,451527291,9780451527300.0,"William Shakespeare, Sylvan Barnet, Alvin Kernan, Russell Fraser",1982.0,"Four Great Tragedies: Hamlet, Othello, King Lear, Macbeth (Signet Classics)",Four Great Tragedies: Hamlet / Othello / King Lear / Macbeth,en-US,4.41,12700,12856,69,148,238,1383,3557,7530,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8971,21873331,21873331,41164642,5,147515025,9780147515020.0,Gayle Forman,2014.0,,"If I Stay Collection (If I Stay, #1-2)",eng,4.24,7823,8428,509,136,312,1245,2462,4273,https://images.gr-assets.com/books/1441837844m/21873331.jpg,https://images.gr-assets.com/books/1441837844s/21873331.jpg,0
8987,32428,25553227,442704,60,425136981,9780425136980.0,"Leigh Nichols, Dean Koontz",1987.0,Shadow Fires,Shadow Fires,eng,3.77,9490,11663,260,182,789,3662,3917,3113,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9001,6922622,6922622,7151172,18,61939897,9780061939890.0,"Sarah Palin, Lynn Vincent, Dewey Whetsell",2009.0,Going Rogue: An American Life,Going Rogue: An American Life,eng,3.28,10392,10697,1237,1618,1188,2747,2901,2243,https://images.gr-assets.com/books/1380033996m/6922622.jpg,https://images.gr-assets.com/books/1380033996s/6922622.jpg,0
9029,21483760,21483760,40223686,7,1477823484,9781477823480.0,Scott  Meyer,2014.0,,"Spell or High Water (Magic 2.0, #2)",eng,4.01,8318,11734,666,72,357,2460,5288,3557,https://images.gr-assets.com/books/1395612093m/21483760.jpg,https://images.gr-assets.com/books/1395612093s/21483760.jpg,0
9041,16114862,16114862,21932121,15,,9781301985300.0,Madeline Sheehan,2013.0,,"Unattainable (Undeniable, #3)",eng,4.31,18690,20377,1779,191,479,2617,6546,10544,https://images.gr-assets.com/books/1366984625m/16114862.jpg,https://images.gr-assets.com/books/1366984625s/16114862.jpg,0
9048,2002,2002,8621948,5,043932162X,9780439321620.0,J.K. Rowling,2001.0,,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,eng,4.4,10736,11732,185,106,304,1548,2595,7179,https://images.gr-assets.com/books/1479775271m/2002.jpg,https://images.gr-assets.com/books/1479775271s/2002.jpg,0
9051,1376220,1376220,1489929,4,9793210605,,Tere Liye,2005.0,Hafalan Shalat Delisa,Hafalan Shalat Delisa,ind,4.2,7737,7891,715,104,256,1281,2539,3711,https://images.gr-assets.com/books/1303475676m/1376220.jpg,https://images.gr-assets.com/books/1303475676s/1376220.jpg,0
9073,896623,896623,979799,53,380005255,9780380005250.0,Kathleen E. Woodiwiss,1972.0,The Flame and the Flower,The Flame and the Flower,,4.09,12447,13904,652,383,674,2424,4263,6160,https://images.gr-assets.com/books/1305316569m/896623.jpg,https://images.gr-assets.com/books/1305316569s/896623.jpg,0
9111,4364,4364,1121396,27,375703403,9780375703410.0,Suketu Mehta,2004.0,Maximum City: Bombay Lost and Found,Maximum City: Bombay Lost and Found,eng,3.91,7894,8417,629,126,428,1931,3523,2409,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9137,121809,121809,117259,6,1577344677,9781577344670.0,Chris Heimerdinger,1989.0,"Tennis Shoes Among the Nephites (Tennis Shoes, #1)","Tennis Shoes Among the Nephites (Tennis Shoes, #1)",eng,4.01,13112,13340,679,411,574,2693,4514,5148,https://images.gr-assets.com/books/1442362440m/121809.jpg,https://images.gr-assets.com/books/1442362440s/121809.jpg,0
9138,477338,477338,465559,22,738703915,9780738703920.0,Laurie Faria Stolarz,2003.0,Blue Is for Nightmares,"Blue is for Nightmares (Blue is for Nightmares, #1)",en-US,3.81,15848,16273,851,589,1396,3975,4919,5394,https://images.gr-assets.com/books/1350054787m/477338.jpg,https://images.gr-assets.com/books/1350054787s/477338.jpg,0
9148,111306,111306,107202,28,821780654,9780821780660.0,Jacquelyn Frank,2006.0,Jacob,"Jacob (Nightwalkers, #1)",eng,4.02,17448,18356,872,490,983,3422,6187,7274,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9190,14367051,14367051,20009001,5,1442472057,9781442472050.0,Cassandra Clare,2012.0,,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",,4.59,10426,11483,264,114,147,826,2137,8259,https://images.gr-assets.com/books/1344663518m/14367051.jpg,https://images.gr-assets.com/books/1344663518s/14367051.jpg,0
9252,24938,24938,25705,16,063407881X,9780634078810.0,"Stephen Schwartz, Gregory Maguire",2004.0,Wicked - Piano/Vocal Arrangement,Wicked - Piano/Vocal Arrangement,,4.45,10729,10757,38,87,175,1068,2879,6548,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9284,4800764,4800764,4865877,19,425227707,9780425227700.0,Maya Banks,2009.0,"Sweet Persuasion (Sweet Series, #2)","Sweet Persuasion (Sweet, #2)",eng,4.09,16437,17668,671,255,843,3246,6041,7283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9285,16136599,16136599,21965206,48,312594445,9780312594440.0,"P.C. Cast, Kristin Cast",2014.0,Redeemed,"Redeemed (House of Night, #12)",eng,3.95,11604,13962,1294,524,997,2851,3881,5709,https://images.gr-assets.com/books/1403302625m/16136599.jpg,https://images.gr-assets.com/books/1403302625s/16136599.jpg,0
9293,23214408,23214408,42756714,22,1501106406,9781501106410.0,Anna Todd,2015.0,After Ever Happy,"After Ever Happy (After, #4)",en-US,4.08,12671,15124,1073,565,943,2339,4093,7184,https://images.gr-assets.com/books/1417454456m/23214408.jpg,https://images.gr-assets.com/books/1417454456s/23214408.jpg,0
9313,541024,541024,988613,79,375703713,9780375703710.0,Theodore Sturgeon,1953.0,More Than Human,More Than Human,eng,3.98,10733,12048,544,188,634,2515,4548,4163,https://images.gr-assets.com/books/1403192694m/541024.jpg,https://images.gr-assets.com/books/1403192694s/541024.jpg,0
9327,2358870,2358870,37441,2,545010098,9780545010090.0,Eoin Colfer,2003.0,"Artemis Fowl Boxed Set (Artemis Fowl, #1-5)","Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",en-US,4.29,10692,10940,121,198,367,1466,2973,5936,https://images.gr-assets.com/books/1279206196m/2358870.jpg,https://images.gr-assets.com/books/1279206196s/2358870.jpg,0
9341,561403,561403,1744923,24,316011851,9780316011850.0,Cecily von Ziegesar,2005.0,"The It Girl (It Girl, Book 1)","The It Girl (It Girl, #1)",eng,3.66,11929,12276,416,484,1215,3672,3547,3358,https://images.gr-assets.com/books/1344263385m/561403.jpg,https://images.gr-assets.com/books/1344263385s/561403.jpg,0
9343,1111600,1111600,1098573,2,312875045,9780312875050.0,Robert Jordan,1990.0,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)","The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",,4.37,9031,9139,129,166,257,970,2360,5386,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9349,10790376,10790376,15702658,16,,,Debora Geary,2011.0,A Modern Witch,"A Modern Witch (A Modern Witch, #1)",eng,3.73,11264,11475,1018,571,1155,2728,3407,3614,https://images.gr-assets.com/books/1334346928m/10790376.jpg,https://images.gr-assets.com/books/1334346928s/10790376.jpg,0
9350,56466,56466,55027,36,785273220,9780785273230.0,Andy Andrews,2002.0,The Traveler's Gift: Seven Decisions that Determine Personal Success,The Traveler's Gift: Seven Decisions that Determine Personal Success,eng,4.1,8055,9715,1330,265,547,1647,2795,4461,https://images.gr-assets.com/books/1380857528m/56466.jpg,https://images.gr-assets.com/books/1380857528s/56466.jpg,0
9355,9166877,9166877,14046028,27,373210337,9780373210340.0,Kady Cross,2011.0,The Girl in the Steel Corset,"The Girl in the Steel Corset (Steampunk Chronicles, #1)",eng,3.81,17825,19547,2460,665,1590,4603,6659,6030,https://images.gr-assets.com/books/1297987541m/9166877.jpg,https://images.gr-assets.com/books/1297987541s/9166877.jpg,0
9370,10295484,10295484,15197369,6,,,Cindy C. Bennett,2010.0,Heart on a Chain,Heart on a Chain,en-GB,4.04,16007,16339,1003,455,878,2906,5429,6671,https://images.gr-assets.com/books/1326962009m/10295484.jpg,https://images.gr-assets.com/books/1326962009s/10295484.jpg,0
9390,1176884,1176884,1164674,22,778324826,9780778324830.0,Stephanie Bond,2006.0,Body Movers,"Body Movers (Body Movers, #1)",eng,3.84,10719,11615,583,277,707,3007,4218,3406,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9416,227280,227280,220153,12,743496973,9780743496970.0,Cara Lockwood,2003.0,I Do (But I Don't),I Do -- But I Don't,,3.66,9151,9388,163,337,895,2923,2719,2514,https://images.gr-assets.com/books/1480111926m/227280.jpg,https://images.gr-assets.com/books/1480111926s/227280.jpg,0
9443,571508,571508,2514798,7,1573451991,9781573451990.0,Dean Hughes,1997.0,"Rumors of War (Children of the Promise, Vol 1)","Rumors of War (Children of the Promise, #1)",en-US,4.25,9995,10147,875,89,160,1419,3945,4534,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9459,18420,18420,2126028,24,553345397,9780553345390.0,"Barbara Ann Brennan, Jos. A. Smith",1987.0,Hands of Light: A Guide to Healing Through the Human Energy Field,Hands Of Light,,4.27,9016,9183,116,105,278,1400,2684,4716,https://images.gr-assets.com/books/1320544153m/18420.jpg,https://images.gr-assets.com/books/1320544153s/18420.jpg,0
9467,20646604,20646604,26121313,13,,,M. Pierce,2013.0,,"Night Owl (Night Owl, #1)",eng,4.03,8053,16898,2408,568,907,2891,5543,6989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9473,53809,53809,464034,68,8408057235,9788408057240.0,Paulo Coelho,1994.0,Maktub,Maktub,spa,3.41,5902,8793,592,602,1274,2721,2330,1866,https://images.gr-assets.com/books/1361293164m/53809.jpg,https://images.gr-assets.com/books/1361293164s/53809.jpg,0
9486,16084702,16084702,21885940,5,,,E.L. James,2012.0,,"Fifty Shades Duo: Fifty Shades Darker / Fifty Shades Freed (Fifty Shades, #2-3)",en-GB,4.41,8227,8268,80,373,307,693,1107,5788,https://images.gr-assets.com/books/1350174326m/16084702.jpg,https://images.gr-assets.com/books/1350174326s/16084702.jpg,0
9489,94064,94064,90674,10,689857705,9780689857710.0,Alex   Sanchez,2001.0,Rainbow Boys,"Rainbow Boys (Rainbow Trilogy, #1)",eng,3.85,11146,11349,484,371,892,2774,3346,3966,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9503,25347,25347,2926176,57,345436830,9780345436830.0,Anne Rice,2005.0,Christ the Lord: Out of Egypt,"Out of Egypt (Christ the Lord, #1)",eng,3.56,10729,12263,1176,743,1424,3255,3874,2967,https://images.gr-assets.com/books/1381744119m/25347.jpg,https://images.gr-assets.com/books/1381744119s/25347.jpg,0
9524,232268,232268,303001,11,671004239,9780671004230.0,Richard Paul Evans,1998.0,The Locket,"The Locket (The Locket, #1)",en-US,4.1,10147,10389,343,155,317,2054,3667,4196,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9572,16042305,16042305,21819093,12,,9780988474410.0,S.H. Kolee,2012.0,,Love Left Behind,eng,4.0,15967,16540,700,305,739,3429,6218,5849,https://images.gr-assets.com/books/1348436759m/16042305.jpg,https://images.gr-assets.com/books/1348436759s/16042305.jpg,0
9681,12389310,12389310,16650195,8,1462003923,9781462003920.0,Julie Hockley,2011.0,,"Crow's Row (Crow's Row, #1)",eng,4.11,16741,17916,1626,600,946,2656,5476,8238,https://images.gr-assets.com/books/1348076628m/12389310.jpg,https://images.gr-assets.com/books/1348076628s/12389310.jpg,0
9687,8534899,8534899,13402207,24,330519476,9780330519470.0,Jana Oliver,2011.0,The Demon Trapper's Daughter,"Forsaken (The Demon Trappers, #1)",eng,4.0,13585,16952,1452,474,946,3323,5587,6622,https://images.gr-assets.com/books/1282919119m/8534899.jpg,https://images.gr-assets.com/books/1282919119s/8534899.jpg,0
9692,7948945,7948945,11557579,11,451232682,9780451232690.0,Gwen Hayes,2011.0,Falling Under,"Falling Under (Falling Under, #1)",eng,3.78,15637,15873,1304,628,1488,3827,4670,5260,https://images.gr-assets.com/books/1326079906m/7948945.jpg,https://images.gr-assets.com/books/1326079906s/7948945.jpg,0
9706,18243828,18243828,25692101,7,,,Penelope Ward,2013.0,,"Jake Undone (Jake, #1)",eng,4.15,14870,17843,1505,208,599,2797,6857,7382,https://images.gr-assets.com/books/1374834443m/18243828.jpg,https://images.gr-assets.com/books/1374834443s/18243828.jpg,0
9742,710969,710969,2967374,39,689855443,9780689855440.0,Cathy Hopkins,2001.0,"Mates, Dates, and Inflatable Bras","Mates, Dates, and Inflatable Bras (Mates, Dates, #1)",eng,3.73,10270,10572,202,246,908,3411,2912,3095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9760,80750,80750,2710295,26,764223305,9780764223300.0,Beverly  Lewis,2002.0,The Covenant,"The Covenant (Abram's Daughters, #1)",,4.12,9408,10882,771,120,402,1977,3928,4455,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9762,142108,142108,1055295,58,446677469,9780446677460.0,"Robert T. Kiyosaki, Sharon L. Lechter",2000.0,"Rich Dad's Guide to Investing: What the Rich Invest in, That the Poor and the Middle Class Do Not!",Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not!,,3.94,7950,8619,232,222,546,1929,2759,3163,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9799,21418017,21418017,40721190,9,,,Diana Gabaldon,2013.0,,"The Space Between (Outlander, #7.5)",eng,4.22,10814,11115,624,75,296,1816,3827,5101,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9806,6801614,6801614,7008132,18,1421534541,9781421534540.0,Eiichirō Oda,2005.0,ONE PIECE 38,"One Piece, Volume 38: Rocketman!! (One Piece, #38)",,4.63,8441,8706,34,61,112,589,1435,6509,https://images.gr-assets.com/books/1397155647m/6801614.jpg,https://images.gr-assets.com/books/1397155647s/6801614.jpg,0
9830,96702,96702,1673024,20,802142109,9780802142110.0,Stephanie Kallos,2004.0,Broken for You,Broken for You,eng,3.8,10014,10434,1537,210,771,2689,4037,2727,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9863,64394,64394,824589,51,1857984986,9781857984990.0,Harry Harrison,1961.0,The Stainless Steel Rat,"The Stainless Steel Rat (Stainless Steel Rat, #4)",eng,3.93,10285,11237,378,106,528,2791,4447,3365,https://images.gr-assets.com/books/1328073906m/64394.jpg,https://images.gr-assets.com/books/1328073906s/64394.jpg,0
9916,25809756,25809756,45665763,42,812998251,9780812998250.0,Sophie Kinsella,2015.0,Shopaholic to the Rescue,"Shopaholic to the Rescue (Shopaholic, #8)",eng,3.55,8168,11089,1297,277,1146,3904,3756,2006,https://images.gr-assets.com/books/1439942710m/25809756.jpg,https://images.gr-assets.com/books/1439942710s/25809756.jpg,0
9920,11568316,11568316,16508966,18,316197041,9780316197040.0,"Kami Garcia, Margaret Stohl",2011.0,Dream Dark,"Dream Dark (Caster Chronicles, #2.5)",eng,3.76,12142,14458,888,252,1211,4517,4317,4161,https://images.gr-assets.com/books/1307480317m/11568316.jpg,https://images.gr-assets.com/books/1307480317s/11568316.jpg,0
9925,86737,86737,3877968,52,1582349177,9781582349180.0,Mary Hoffman,2002.0,City of Masks,"City of Masks (Stravaganza, #1)",eng,3.9,12048,13385,555,314,758,3154,4872,4287,https://images.gr-assets.com/books/1294870497m/86737.jpg,https://images.gr-assets.com/books/1294870497s/86737.jpg,0
9975,613991,613991,835285,40,1857236653,9781857236650.0,David Gemmell,1985.0,The King Beyond the Gate,"The King Beyond the Gate (The Drenai Saga, #2)",eng,4.12,9305,10307,149,49,249,1968,4174,3867,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
