user_id,book_id,rating
49009,1062,3
50021,1292,5
28161,210,3
49957,861,4
28161,99,3
33540,2395,4
47223,9706,3
38708,2376,3
38708,2655,5
50024,2364,1
35587,5597,4
49744,1673,5
49744,2106,5
49744,2443,5
49744,1134,5
49744,1036,5
49744,4573,5
49744,210,5
49744,6224,5
49744,4743,5
49801,2149,4
50018,8397,3
50029,210,3
14446,7387,3
50031,861,5
50031,7674,5
50031,8509,5
35119,5450,3
35892,861,4
35892,210,4
9450,776,5
25351,6956,1
26979,1723,1
45037,9572,4
30291,2395,5
49713,4795,3
15387,5544,3
10730,1723,4
33217,3775,3
33217,2149,3
37678,2395,4
25351,1338,5
25351,6751,3
49245,6217,4
49658,5602,3
41088,3145,5
29554,992,2
33955,1813,2
14313,843,3
49452,1958,4
49474,5757,2
14278,1723,5
20050,8971,4
50041,2579,4
50041,4660,5
50040,1698,5
47586,5544,3
15566,2443,5
36535,5789,4
50043,210,4
43062,3701,3
43385,861,3
13172,2395,3
31771,9293,2
50021,99,1
32662,2395,4
50022,4660,4
20544,5533,3
18178,3894,4
50046,6668,3
40026,4505,3
46371,843,3
48185,3465,4
46371,9252,3
49034,4170,4
50031,2701,3
50031,4989,3
50031,4505,5
33631,4505,5
33631,2395,5
41088,938,5
40996,1559,4
40996,99,4
29060,9473,3
22245,4505,5
40996,9742,4
41831,5948,3
50050,4049,4
50050,3753,5
31138,2483,5
49952,8184,3
48157,2395,5
30227,9029,4
48456,99,4
29375,2395,4
50011,1673,5
49995,1829,5
49995,4049,5
50051,6407,4
9725,99,3
37746,1698,4
37746,2655,4
6542,99,3
50056,5948,5
44059,99,5
45426,2606,4
49959,5061,5
12538,4557,3
50060,2645,5
49135,8987,3
34271,1292,5
50037,210,4
34271,2606,2
47993,99,1
4220,3531,3
42691,2483,4
45943,4497,5
40059,6700,4
40059,3145,5
48939,1780,5
39814,3701,3
30903,843,3
30903,3145,4
50065,1382,1
50065,8965,4
50066,3220,5
50067,7419,5
50067,9459,5
49990,99,5
49990,9692,5
49990,4573,3
49990,2283,3
49990,1958,5
49990,210,4
49990,992,5
49990,904,4
49990,3759,5
49990,3095,5
49990,3030,5
49990,7922,5
50068,6048,4
38731,9687,4
50070,2778,3
50070,9370,4
11138,1813,5
50070,2697,3
50072,2579,5
50011,2106,5
17313,1754,5
17313,6977,5
17313,9190,5
50073,5450,5
50073,2395,5
50073,6700,3
50074,8987,4
50074,1382,3
50074,1292,5
17494,2395,3
50074,99,4
38208,5450,5
47607,6407,3
50078,99,3
33575,5466,3
33575,7637,3
9392,7252,4
50079,8397,4
45114,99,4
29978,1723,2
39381,99,4
31428,4542,3
27004,9029,3
32073,99,3
4311,9799,3
50081,2376,3
50082,2397,5
50082,6218,4
50082,6678,4
50082,5227,5
50082,9343,5
38016,2443,4
11045,9148,4
44658,4505,4
46098,2659,5
49990,4679,5
47963,938,4
46423,9293,5
41273,2395,3
2708,4497,3
49773,5112,5
33517,2443,5
33517,4008,4
32122,861,3
31836,3107,4
31836,938,3
14646,4008,3
22903,1723,2
19631,5466,5
45205,210,4
50096,2397,5
5612,99,2
50096,4962,5
50096,5828,5
44427,6700,5
18393,5597,3
50099,904,4
50099,2364,3
50099,99,5
50099,2801,4
48883,7387,4
48883,99,3
50102,2397,5
50101,4962,5
50102,4962,5
50101,5828,5
50102,5828,5
16037,2395,5
50104,6748,5
50104,4962,5
50104,5828,5
19631,7510,5
50083,1698,5
45212,6447,3
46448,5466,5
46448,7510,5
39608,2395,5
43845,2659,3
44767,2655,4
50105,776,5
39107,6370,4
49563,861,4
3266,1723,5
17543,5385,3
42762,6967,4
49560,6700,5
31638,99,3
9139,210,3
2354,99,3
31486,5789,4
48121,5789,5
22957,3289,3
29527,3145,4
29527,2483,3
29527,904,3
50112,2606,2
43826,9293,3
42424,904,4
38951,210,3
50111,3300,2
12610,6421,2
12610,3095,4
20197,5313,4
38097,9343,5
49838,99,4
38097,6048,1
29536,210,3
44815,6016,5
50114,6407,5
43067,2507,5
50115,7202,5
50115,99,5
50115,1134,5
50115,2443,5
50115,7744,5
50115,4989,5
50115,2701,5
50116,954,3
42360,6576,5
41557,4267,5
39420,3701,1
42360,6217,4
43869,8987,4
50064,5472,4
2310,4049,5
11824,7097,3
48475,1062,5
50119,2376,5
50120,99,5
22142,1134,2
50119,6751,5
35158,1036,5
43057,6455,5
50064,2376,4
45761,2021,2
50081,9863,4
50122,8458,5
50100,1062,5
50100,5597,4
50100,7222,4
28693,1723,4
50123,3465,3
21843,2655,4
41088,861,2
41088,4505,4
41088,2868,4
41088,5466,3
41088,6700,3
41088,7510,3
50125,8397,4
41088,8657,4
41088,5450,3
33450,1062,4
44734,1062,4
50129,1698,5
50129,3009,4
43103,7202,3
50125,2395,4
11467,2443,5
11467,2106,3
11467,1673,4
11467,9467,4
50133,2397,5
50133,4962,5
50133,5828,5
45058,2283,3
50136,99,3
50136,6725,4
22142,2395,3
18074,1382,4
47870,1062,4
31710,5602,4
46460,861,4
20294,9029,5
21706,6678,4
40971,992,2
40971,6141,4
40971,3275,5
47896,210,2
47896,9148,3
47896,3265,3
47896,6433,4
50138,4542,5
25931,1292,2
50138,5873,5
50138,3009,5
50138,1698,5
50138,1419,5
19792,3300,4
44307,8705,5
44307,6236,5
38320,1829,4
38320,3465,5
38320,6495,5
38320,3894,4
46113,3701,3
26486,2606,4
20721,904,4
50098,6217,3
46458,3145,1
50140,8032,5
50140,1111,4
44767,1419,4
44767,1382,4
41087,210,5
44561,1723,4
19187,5789,5
44045,2208,2
46189,6748,4
50141,2444,5
31075,99,2
14509,99,4
31861,3894,4
50143,3009,5
31861,9524,3
50143,9762,4
50143,8934,4
47827,2149,4
50143,7500,4
50143,4518,4
34020,2395,1
24473,3701,1
44212,4505,5
3118,1723,5
46993,9806,5
46993,210,5
49934,8038,3
50146,6217,5
50147,5227,4
50147,2579,5
50147,2655,5
49560,2364,4
49560,1673,5
49560,2106,5
50150,776,4
50150,2606,4
32507,4008,4
16175,2395,4
50150,6407,2
50150,5867,4
38790,3701,1
50149,1723,4
21567,938,4
50151,5867,5
19302,99,2
19302,6748,3
23949,5789,3
49369,938,2
33994,6751,5
50147,1723,5
31138,1754,4
50151,8512,5
49735,2443,5
50151,6407,4
50154,210,4
1974,1723,5
46423,5602,5
47921,938,4
47921,2801,4
47921,5450,5
47921,2364,5
50005,210,3
50155,9830,5
23859,3890,2
15898,4038,1
15898,4573,4
15898,9284,4
15898,7252,4
24049,7252,4
15898,1958,3
46272,861,5
37939,210,5
37146,8184,5
5173,5472,5
22422,2283,3
49208,4542,4
50158,3465,2
50158,2579,5
43806,5293,4
15752,2507,5
50160,5789,5
50159,6455,4
50162,210,5
50162,3095,5
50162,3030,5
50162,992,5
9054,7854,4
50162,3220,5
48534,6956,2
50162,2364,5
10822,1723,3
25320,4542,5
15500,99,2
40499,7389,3
29680,1062,5
50168,2283,4
49395,3265,5
44559,861,5
23228,7097,5
42406,2579,5
49827,3265,1
48485,5246,5
48485,5998,5
48485,938,4
48485,861,5
48485,1134,4
48485,904,5
48485,99,5
48485,2868,3
48485,7202,4
48485,5584,4
48485,5450,4
48485,2483,4
43845,3107,4
28307,99,4
37029,2395,4
50172,2753,4
50172,4389,5
48947,7637,4
48636,5313,4
46113,5602,3
48600,99,3
11063,8705,3
34217,3107,4
11063,2606,3
47169,6218,4
47303,1698,4
47303,1382,3
45381,5597,5
50174,5685,5
50174,6455,5
50174,2101,5
50174,6751,5
50174,2753,5
46690,9473,5
47116,210,2
50175,6407,4
50175,2149,5
50175,3775,5
41258,5533,4
41258,1382,5
41258,1419,5
41258,1292,5
1067,3531,4
30043,5759,1
6163,99,5
50179,1723,3
50179,99,2
50179,2149,4
40917,5850,3
50181,6433,5
50181,1958,5
50181,4393,5
50181,2956,5
50181,4248,5
50181,3275,5
50181,4038,5
50181,3220,5
50181,4603,5
50181,1619,5
50181,3759,5
50181,5271,5
50176,2364,3
50176,6776,4
36489,7674,3
36489,8509,3
36489,7510,4
36489,3426,3
39163,6236,5
36489,2395,4
50185,776,3
48620,1062,2
50106,8397,3
50106,8067,3
50106,9920,4
50185,1382,4
48620,6016,5
48620,4393,3
41467,6218,4
12667,99,1
18066,1723,3
50106,8458,5
50135,3465,5
14804,7419,5
50123,2659,3
50188,2444,4
50188,2701,4
45082,7097,5
50187,9252,5
50189,1723,4
50189,9799,4
50190,8731,4
50191,1134,5
50191,1036,5
48727,7097,3
49649,2701,3
49649,4989,3
7757,9148,4
19185,5850,3
49827,6576,5
49827,6217,2
46845,1698,4
50194,2956,5
50194,3030,5
50194,1754,5
50194,3095,5
50194,3220,5
50194,3275,5
50194,1619,3
50194,2101,4
50194,9190,5
50194,954,3
50194,4743,3
9359,9459,5
37339,4049,4
39756,99,4
46654,99,2
50192,6576,5
50192,6668,5
24975,3300,4
34217,1036,3
45007,7194,1
49137,9285,3
50183,3775,3
50183,3275,5
50183,3753,5
50183,2101,5
49150,2645,3
20043,7097,5
47723,4267,5
50198,5246,5
49990,6115,4
50198,4008,5
50198,9041,5
50198,1673,5
49990,2868,3
49990,4456,4
49990,7617,5
50198,2659,5
50198,99,4
50198,5850,3
50198,2106,5
50178,8512,1
50178,9313,5
49408,2395,5
42258,8971,4
31588,7222,3
31588,5544,3
41965,2868,1
41834,2655,5
41965,9370,4
41965,2697,2
41965,8509,2
41965,9681,4
41834,5685,4
41965,7674,1
41965,7510,3
21985,4497,5
41834,1292,4
41834,1829,3
41834,4795,5
11813,8810,4
50200,2956,3
50200,3095,3
17301,5102,5
50201,2778,4
50204,210,3
49863,6421,4
5422,4884,3
33642,7097,4
50206,5313,4
40008,861,2
24049,9284,4
46446,3145,3
26486,2507,4
29940,9975,4
42013,4505,5
6622,9390,2
50197,99,3
49563,992,4
28119,1559,4
28119,210,5
28119,3265,5
28119,9148,5
46699,904,4
46699,1134,4
31440,2645,4
49034,1780,4
50210,1780,4
29434,2868,5
50023,9111,1
28707,5112,5
28707,7854,5
28707,8458,5
29434,9041,5
29434,4008,5
50211,4337,3
3674,9029,4
44797,7097,5
49972,3775,5
46668,99,2
12662,99,1
34844,99,4
28381,2101,5
460,1813,5
50214,210,4
28707,4679,5
12950,7097,4
28707,843,5
50217,1673,4
50217,1134,4
50217,2106,3
5370,5701,5
50093,5530,3
5370,1111,4
50093,3426,4
5370,7500,4
46005,2395,5
44691,7097,5
6500,6186,4
6500,5685,4
32414,2395,4
46272,1673,3
50125,938,4
35119,2801,1
50218,2101,5
50219,5217,4
44661,99,3
50221,2443,4
50221,904,2
50219,2606,5
15485,3265,5
50222,2697,5
50222,5757,5
50222,210,5
50222,4267,5
40335,8405,4
49634,2149,5
22422,9355,4
40366,6748,3
40366,99,5
40290,2483,4
34050,3110,3
49599,4088,4
4985,8731,4
50225,2606,5
50225,9920,3
50225,99,2
50225,2868,4
1324,99,3
13348,99,1
41444,4267,4
50103,6495,4
46771,8705,5
20329,1723,4
50229,5245,5
39608,2443,2
38127,4505,4
38127,6370,4
41965,8834,3
4896,99,4
17949,9285,3
50234,5293,5
28038,8810,4
28038,6048,4
28038,5533,3
28038,4679,3
28038,210,3
36089,2801,1
50237,7222,4
50237,9687,4
49907,843,4
50237,5271,4
50237,6433,4
15566,7202,4
43735,1813,3
43735,99,5
34095,1723,5
50242,3300,5
50242,99,4
50243,5544,5
48492,5828,4
50244,2444,4
48087,1698,1
48087,6048,1
50125,8834,4
48157,4505,5
50242,8693,4
50198,7744,3
41066,99,3
41066,4505,4
37665,4872,3
49862,6700,3
49862,5466,4
49862,7510,5
49862,99,4
49862,904,4
28119,8458,5
50249,6186,4
50249,1829,4
31566,2395,4
35601,4557,2
47172,9742,2
13094,1723,4
48864,2579,4
38547,210,5
48632,7097,4
33424,1673,3
50226,1292,4
50252,5544,4
19362,7097,5
14797,6421,4
43224,9293,1
44739,4505,5
23554,1780,4
31819,2364,5
31819,5466,5
31819,6700,5
31819,7510,5
32414,4505,4
46962,7023,4
42873,7097,5
45085,4505,4
50240,1292,1
50240,1829,1
50255,6668,3
28034,2395,4
16624,1723,5
16624,4049,4
45675,99,3
37880,1062,3
33424,2106,3
26957,4542,3
34159,904,3
50231,2283,2
21142,7097,3
1750,5217,3
5784,1723,4
13272,1723,5
39698,1723,5
46218,9830,3
45651,8810,5
48333,8474,3
8690,1723,5
12007,9029,4
13563,2395,4
37016,4505,4
30623,99,4
33481,4505,3
49923,99,4
45037,1813,4
49923,1559,3
49923,4456,3
49923,6048,4
49923,3095,5
11290,5217,3
49907,3030,4
49907,99,4
34164,6016,4
25128,210,2
49907,210,4
39663,6748,4
39218,3701,3
39218,5602,2
39218,7389,3
27761,4049,5
50265,2655,5
38650,1062,3
50265,2376,5
12194,5313,3
22142,843,4
46153,8810,4
3569,4542,1
3569,3591,2
42892,2483,5
50267,2397,5
50267,2101,4
50267,1382,3
50267,8539,3
24949,8397,3
40357,1813,3
39709,8183,5
32501,2659,4
5913,1829,2
25393,1723,5
25479,7097,4
27851,1062,4
43678,4505,3
50262,9029,4
17887,9029,5
47474,6370,5
43098,1062,5
42326,9285,5
24724,2606,3
24724,6218,4
24724,8512,1
50271,861,5
50271,99,4
50271,1559,2
50271,5466,3
50271,7510,2
50271,1673,4
50271,2106,2
46734,4505,3
50273,9830,3
49611,5948,3
50275,7023,4
43998,7194,3
44875,2395,4
42246,6255,1
32501,1780,5
32501,210,5
50277,5789,5
46858,99,4
9421,2655,5
46379,4505,5
36750,8067,5
26947,6370,3
42457,2659,4
45205,7097,5
26687,7500,5
49997,5850,3
4648,2395,3
42778,6433,3
50269,2149,5
41404,2397,4
30954,5246,3
36264,2397,4
25319,4708,5
29047,9355,3
34343,2443,4
35410,99,3
30480,3701,4
3669,5217,4
15275,5701,5
15275,2397,5
41965,4267,1
45299,8451,5
45299,3890,5
29640,861,2
49111,99,4
30157,4839,3
45299,4884,5
32765,2395,4
27141,5061,2
50289,6455,4
50289,210,3
50289,1780,4
50289,2868,3
50289,6433,5
50289,5544,3
19707,5217,2
47723,1813,5
18529,4795,3
18529,8987,3
18529,6807,3
41965,1813,2
41965,861,3
50291,2376,5
15774,9687,5
50248,7419,5
15774,2801,5
45758,2483,3
45758,2443,2
45758,1036,5
45758,938,4
45758,99,3
50296,861,4
50296,4505,4
50296,210,2
50296,2801,3
50296,5584,3
50296,99,2
37513,99,5
17960,5245,4
17960,6224,4
46733,7225,4
49034,1958,5
39219,5102,3
7438,1292,4
7438,4242,4
7438,6495,3
21267,4505,5
31710,7389,3
48147,3465,4
42516,4497,5
32469,4505,4
30465,2106,3
25627,5217,3
50298,7489,4
29839,2395,5
6830,3735,4
50299,3894,5
50299,210,5
50299,1958,5
28843,5217,4
41965,904,3
41965,3145,3
50301,99,5
31841,5217,5
5,1723,4
50303,9467,3
50303,1134,4
50303,2801,4
50303,1036,5
50303,3426,4
50303,938,5
50303,2395,4
47470,1698,4
49560,99,5
18445,99,3
29670,2801,3
50305,3300,4
50299,7489,4
37912,5998,3
46522,4603,5
18591,5112,5
50306,6217,3
50306,6576,3
50308,2444,5
50309,6956,5
50310,210,4
50307,7023,4
50307,5759,5
41381,7097,4
50307,1958,5
50307,6115,5
50307,9285,5
6514,1723,4
37752,5450,1
27397,9293,5
21793,8934,4
50312,6455,5
14278,5544,4
2482,2606,5
6939,2606,5
41233,99,5
50313,6218,5
32533,6748,2
45796,1062,3
36785,1036,3
36785,938,5
36785,5450,3
50316,8965,3
37550,8184,3
50317,1382,2
38329,1292,4
50318,9051,3
50318,99,4
43157,8183,4
376,9863,3
376,2606,3
30480,5602,3
49762,2868,3
49762,9681,4
49762,5466,4
25591,5472,5
48361,4884,4
50293,99,3
50293,2021,3
50324,1292,5
37702,99,1
42622,1698,5
44768,2507,3
35517,7097,5
37430,210,5
41189,904,4
41189,9687,4
50326,1292,4
50327,7097,4
50326,904,2
23775,1062,5
50331,6218,3
29886,4795,3
31915,2701,5
31915,4989,5
31915,7252,5
31915,9284,5
31915,5850,5
30274,6370,5
27633,210,2
46258,2395,5
50334,1829,4
50334,1292,4
42205,1559,3
42205,99,5
42205,1958,4
42205,5112,2
42205,1780,4
42205,7744,3
43315,5217,4
17030,8971,3
13770,99,1
45118,5313,3
31915,843,1
39420,5602,1
28707,992,5
40126,938,4
40126,2659,4
40126,2208,4
40126,3107,1
13051,1723,5
12428,1813,4
50302,6668,4
42011,992,3
43531,1062,2
42011,4603,5
42011,2021,3
50343,3775,4
4728,9443,4
50344,8568,5
15601,4497,4
30775,3289,4
30775,6635,4
11032,1723,1
50349,99,2
50349,2868,3
50349,210,5
50349,861,2
46690,99,4
34894,4542,5
34894,4287,5
50349,2801,1
34894,1036,4
34894,99,5
34894,904,5
34894,1134,5
34894,1673,3
34894,2483,3
34894,938,3
34894,2106,3
42471,5472,4
50269,4708,5
50350,2101,5
18368,4839,3
50350,6495,4
39049,9252,4
46625,9416,3
50352,8987,3
46429,99,2
46429,1559,2
50276,7325,2
14306,2376,3
14306,3735,5
14306,6557,3
14306,8987,4
14306,3716,3
14306,6807,4
14306,1382,3
14306,1419,5
14306,1698,1
14306,8474,4
42457,7097,5
23574,2395,4
19717,4884,3
33541,1062,3
50354,6977,4
50354,1559,4
38127,1559,3
30954,2395,5
50356,1382,5
50356,8067,5
41280,99,2
49989,5685,4
49989,3465,3
49989,6668,3
49989,2397,5
29212,2606,4
29212,6218,5
29790,2606,4
29212,8038,5
29212,6678,5
29212,9343,5
27714,4008,4
27714,9041,4
42702,6186,2
46133,2283,5
7438,7637,4
49034,6115,5
49034,9285,5
49680,1754,5
50358,8003,5
50358,4603,3
50358,9327,4
50358,3275,4
49949,2395,2
50358,2101,4
50358,3220,4
46005,5466,5
46005,6700,5
1593,99,1
40197,3426,5
46239,2395,3
45590,99,2
43592,2283,3
43592,1780,3
43592,5264,4
43592,9355,3
43592,4679,4
20621,4242,5
50300,4496,4
50300,6236,4
47889,99,3
22079,5217,3
1858,4660,5
50364,4242,5
50210,210,4
50271,2483,3
15868,843,2
40777,938,4
44223,1698,5
50357,5061,5
49863,8003,3
17210,4542,3
13563,3701,4
17562,1723,4
17562,9799,3
47148,5998,5
47148,7956,5
9625,3775,4
24162,5466,5
24162,6700,5
24162,8834,5
24162,8657,3
24162,4679,4
23982,9293,5
46654,2659,3
47574,3265,5
48651,210,5
49034,5544,3
50372,6557,5
50372,1698,5
50372,1292,3
32495,7202,5
49658,2483,3
19717,2606,3
43367,1062,4
4973,99,3
21774,2606,3
50377,3009,3
50377,7500,3
50378,4839,5
47578,4573,4
45034,7097,5
36894,843,3
37527,2364,3
46153,5544,4
50384,6557,4
48881,5271,3
50384,1382,3
50384,1419,4
50384,6186,3
47709,6218,2
50264,2376,5
50264,6776,4
22098,5133,2
50005,2697,3
50385,2645,4
41189,4267,5
50386,5450,5
50386,9370,5
12313,7097,4
50386,2364,5
50386,99,5
25825,2645,2
50386,5998,5
50386,7956,5
44517,7956,3
44517,1559,3
50325,8512,3
27056,9252,4
39073,5597,2
49997,99,5
49997,904,1
49997,992,4
50388,7225,4
50388,6236,4
50388,2149,5
50053,5757,4
50383,4663,5
48139,99,1
40126,3145,3
40126,2106,2
40126,2483,2
50393,1754,5
50393,6977,5
50393,9190,5
29829,2395,3
50393,3753,5
50393,3275,5
37745,4795,5
36610,99,5
36610,1958,3
41407,2507,5
50387,9925,4
16047,99,3
26152,2579,3
26152,7387,2
49057,1723,5
24398,9293,3
37752,4505,2
37752,99,1
50399,1292,4
50399,1419,5
50399,1698,5
29565,7252,3
50401,99,4
50403,8032,3
50191,2659,2
48827,6016,3
20309,4049,1
32387,6433,4
22945,5217,3
9199,4884,3
787,9799,4
31703,99,2
39107,2801,4
34610,8184,4
35872,5450,5
35872,6700,5
50205,9148,5
40380,2395,3
19800,992,1
44559,2149,5
21142,99,4
34016,5061,5
14458,210,3
50407,4242,4
38488,6016,5
38488,4393,4
20128,9001,3
38488,5544,1
7757,7854,3
47545,7023,2
47950,3753,3
47950,8038,5
47950,2101,3
47950,3275,3
47950,9327,4
26922,6433,4
50325,9863,2
40486,6217,4
13393,843,3
50401,2443,3
31152,8834,3
44149,3701,2
7478,1062,4
24717,3701,4
24717,5602,4
24717,7389,4
24717,9293,4
45211,99,3
35713,1134,3
30480,7389,2
44819,3701,5
44819,5602,5
44819,7389,5
44819,9293,5
44819,938,5
50414,1829,3
50414,1292,4
28778,1723,5
50415,8731,4
38637,4663,4
48449,4497,5
50379,99,2
50396,843,2
40751,3145,2
34296,9681,5
30266,7256,5
50417,3300,4
50228,7325,5
50228,1723,5
50386,861,5
50386,992,4
50386,2801,5
45735,1698,4
50386,6700,5
50418,1829,5
45735,1419,3
49968,1062,4
43050,1292,4
49408,904,5
49408,1134,5
50420,7500,5
50420,8731,4
16433,1292,4
16433,7884,5
50415,1036,1
50415,2801,5
50415,2364,5
50415,9370,1
50415,861,2
50415,2868,1
47794,904,1
42471,9341,3
50099,3701,4
11712,8810,4
2107,3465,4
50422,5757,5
47436,2101,5
47436,2655,1
50422,4573,3
50422,6433,4
13529,9982,3
48639,9073,5
48639,9799,5
48639,99,1
50426,3148,5
42160,9390,4
49817,1382,5
44844,5466,5
41779,4505,5
41779,861,5
41779,7674,5
41779,8509,5
47707,5450,3
42004,99,2
16225,4267,3
15566,2659,5
7757,7222,5
50430,2645,4
50431,4035,1
50431,4389,1
50431,5745,1
50431,7385,1
50432,2101,5
32758,2801,1
44844,7510,5
34023,1723,5
37752,938,2
40643,5450,3
48967,4505,5
50434,6495,5
37953,861,1
43846,210,3
36367,5217,5
50436,3775,5
50436,3894,5
50436,8643,4
42437,938,5
50437,5873,4
50437,2376,5
24687,3110,5
24687,6576,5
40515,2101,5
39066,2606,4
39066,5217,4
46460,3107,4
48326,3030,4
48326,1619,5
48326,1754,5
48326,4038,3
48326,3759,4
48326,3220,5
48326,4603,5
26036,6751,1
20695,2507,5
50439,1723,5
49457,210,3
50445,861,4
45523,2395,3
14313,4890,4
31278,7097,2
49397,1062,4
50449,4679,5
46507,3701,2
50449,904,5
50449,1036,5
50449,1134,5
50449,99,5
25675,7854,3
25675,954,3
15844,99,5
6950,4038,4
50451,6557,5
49840,2364,5
49840,5530,4
45067,8834,3
50455,5533,5
50455,9687,5
50455,4267,5
36182,99,4
46460,2208,4
50099,5602,4
15265,4884,4
30480,9293,3
33733,4557,1
29324,861,3
47199,1698,3
38379,843,5
13563,5602,3
37865,1698,4
37865,8731,3
25346,8834,4
36289,9489,4
46718,210,4
17581,8670,4
50468,938,3
50458,2645,4
50467,3148,5
50468,1813,5
31644,3426,3
49840,99,5
49840,4505,3
35713,904,3
49448,7854,5
50423,1780,3
43027,210,5
43027,6391,3
36073,2149,5
36073,992,3
44649,2395,5
21407,9285,5
35532,9041,5
50472,4890,3
9231,1062,2
50468,8657,4
50468,3107,4
37530,904,2
32553,1813,5
50468,861,4
50468,4505,4
50468,99,2
8736,5217,3
39807,6016,4
50475,2376,1
44507,2868,4
50457,5685,4
50477,9313,4
50477,3735,4
18020,938,3
50478,2579,5
50477,1292,5
33358,2606,5
50479,938,3
50479,2659,4
50479,3426,2
50479,99,3
33358,3775,5
49086,9355,3
50481,6218,4
50481,2376,4
39262,861,5
39262,4505,4
22128,4542,4
50482,2753,5
38097,6678,5
50483,210,3
25189,3894,4
25189,1382,4
29493,2645,4
25189,2701,5
25189,5293,5
34722,6016,4
16462,210,2
50484,8643,4
50374,6433,3
27059,4505,4
50485,2397,4
48481,6495,5
48481,4242,5
4970,3009,2
34867,5246,5
50485,2655,4
50485,5227,3
47723,7956,4
23426,4170,5
23426,3289,5
44717,210,4
50094,3289,2
13829,1062,4
50486,6967,5
50486,99,3
49099,1813,3
40304,3591,4
50488,2606,5
33503,7624,5
49083,3110,5
41956,8568,4
48155,3775,5
49910,4542,5
30196,6141,4
46005,5112,5
50416,99,3
25549,7225,3
43837,3075,3
28735,5789,4
50489,2655,5
39648,8705,3
46277,5102,4
35110,4170,4
50490,1292,3
29954,2507,5
32339,7225,4
37667,5264,2
46665,99,1
50197,4008,1
26165,2655,5
21527,4839,3
50495,1292,5
50495,1829,5
14101,8343,5
14101,904,5
45514,99,1
45167,210,4
50438,9742,5
38660,2395,5
43835,4505,2
27672,99,1
34239,7389,4
40910,861,4
40910,904,3
40910,99,5
17352,8705,5
44005,99,2
49999,2659,5
32932,210,4
48206,8183,5
49658,7389,3
17572,6433,5
50494,3289,4
3604,8184,5
44383,2579,5
48770,1292,3
50375,99,4
50375,2701,3
50375,4542,3
36612,2395,5
33424,4505,3
13227,8539,3
13227,1292,2
47723,3145,3
13227,6776,4
50506,5246,4
50506,861,4
50506,5450,4
50506,7202,5
50506,4008,3
50506,2106,5
50506,1673,5
50506,3145,3
50506,2483,5
50506,2443,5
50506,1036,5
50506,2208,3
42771,99,3
12699,8184,4
44928,99,2
49111,9920,3
3107,4518,4
50510,2397,4
46899,2507,5
50510,3716,5
17513,6495,3
50499,3426,5
50499,5530,3
22902,4505,5
50499,2395,3
47921,1134,2
34110,1958,4
39440,6807,5
29723,7489,3
36148,9920,5
50512,2101,5
46817,4660,3
49408,6370,3
45507,4890,4
44029,7097,3
33169,8643,5
43570,8693,2
48923,1292,2
50516,2655,5
50516,5227,4
50508,7854,5
50508,99,5
18544,210,4
45082,1780,3
50517,1111,4
50517,1292,5
50517,1829,4
50518,2956,5
50518,1619,5
50518,3030,5
50518,210,5
8623,8184,4
34250,8397,4
34517,2868,2
46820,2606,4
13376,3300,4
50520,2655,3
50520,3220,5
50520,4496,5
50253,1338,5
50253,4496,5
26501,2395,4
49919,8834,4
49189,6433,5
47688,9681,4
29398,6370,5
50513,6186,5
49950,1780,5
42891,99,5
42891,1958,5
50043,6967,5
10768,5867,3
50513,1829,5
27381,954,4
48476,2443,4
48476,2106,4
27381,8067,3
41651,843,3
40126,5246,4
24887,4088,3
27254,8474,4
50525,861,5
50525,1036,5
50525,1134,2
50525,904,2
50525,99,5
50525,210,5
50525,7922,5
50525,4088,5
23546,1723,5
50526,1338,4
50526,6963,3
50526,6995,3
50204,1559,3
22429,861,2
22429,7252,3
15496,3701,5
39788,8731,4
47072,5466,4
47072,7510,5
49190,99,4
37095,3265,5
50527,1559,3
21681,6700,5
9580,9706,4
35119,210,3
50529,2606,4
50529,5217,4
50529,7225,3
50530,5061,4
50530,3300,2
37940,2395,5
25412,6678,5
38623,2364,4
33046,9190,4
45337,6370,5
45337,1062,5
50513,4795,3
26809,5271,4
6505,3701,5
6505,5602,5
49919,1813,5
50339,99,2
50210,4267,4
35463,99,1
46734,2659,3
49908,2443,5
49908,2208,5
50536,6495,5
50536,4049,5
50539,904,2
48123,210,5
49256,99,4
50540,210,4
50540,1062,4
49111,6700,4
49111,5466,4
49111,7510,4
50541,4962,5
47034,861,3
50425,9799,4
44913,2801,3
7016,4839,3
14492,4008,5
14492,9041,4
50460,5271,5
50460,1780,5
48257,3107,2
33268,2483,2
33268,861,4
33268,2801,1
33268,2364,2
33268,8509,3
33268,7674,3
33937,1062,5
39897,1559,4
13138,2395,3
13138,1813,3
48155,992,1
48155,99,4
50528,2655,5
13506,2395,4
42727,7387,5
44352,9285,3
42104,9041,5
36460,2395,5
50513,6557,5
45862,210,4
48480,9863,2
50547,2507,5
50547,4497,5
50544,1754,5
50544,1958,5
50544,7617,3
50544,6115,4
50544,9285,5
50549,5112,4
17263,5948,5
45207,5685,3
50550,1829,4
21681,7510,5
44841,5003,4
39920,6455,2
44149,3145,4
50556,954,3
50556,4088,3
50556,7837,3
50556,4743,4
50556,4242,5
37665,2701,2
31391,4505,2
10693,99,3
48619,6421,3
46664,2606,5
46664,5217,5
46664,2645,5
34296,2395,4
50560,210,4
39372,99,2
50562,7038,5
50562,8987,3
50562,4795,3
